Name, X, Y, Z
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624687,0-0.2754559
,00.1321252,0-0.1624697,0-0.2754559
,00.1321252,0-0.1624698,0-0.275456
,00.1321239,0-0.1624668,0-0.2754492
,00.1321229,0-0.1624661,0-0.2754568
,00.1321229,0-0.1624661,0-0.2754568
,00.1321229,0-0.1624661,0-0.2754568
,00.1321251,0-0.1624677,0-0.2754525
,00.1321251,0-0.1624677,0-0.2754525
,00.132125,0-0.1624691,0-0.2754545
,00.1321253,0-0.1624693,0-0.275456
,00.1321253,0-0.1624693,0-0.275456
,00.1321253,0-0.1624688,0-0.2754561
,00.1321252,0-0.1624692,0-0.275456
,00.1321252,0-0.1624697,0-0.275456
,00.1321252,0-0.1624697,0-0.275456
,00.1321252,0-0.16247,0-0.275456
,00.1321252,0-0.16247,0-0.2754559
,00.1321252,0-0.1624699,0-0.2754559
,00.1321252,0-0.1624699,0-0.2754559
,00.1321252,0-0.16247,0-0.2754559
,00.1321252,0-0.16247,0-0.2754559
,00.1321252,0-0.1624699,0-0.2754559
,00.1321252,0-0.1624699,0-0.2754559
,00.1321252,0-0.16247,0-0.2754559
,00.1321253,0-0.1624702,0-0.2754559
,00.1321253,0-0.1624702,0-0.2754559
,00.1321252,0-0.16247,0-0.2754559
,00.1321252,0-0.16247,0-0.2754559
,00.1321253,0-0.16247,0-0.2754559
,00.1321253,0-0.16247,0-0.2754559
,00.1321252,0-0.1624704,0-0.2754558
,00.1321252,0-0.1624703,0-0.2754559
,00.1321252,0-0.1624703,0-0.2754559
,00.1321252,0-0.1624702,0-0.2754555
,00.1321253,0-0.1624704,0-0.2754559
,00.1321253,0-0.1624704,0-0.2754559
,00.1321252,0-0.1624683,0-0.2754578
,00.1321252,0-0.1624683,0-0.2754578
,00.1321256,0-0.1624675,0-0.2754579
,00.1321256,0-0.1624675,0-0.2754579
,00.1321255,0-0.1624691,0-0.2754543
,00.1321252,0-0.16247,0-0.2754554
,00.1321252,0-0.1624703,0-0.2754558
,00.1321252,0-0.1624703,0-0.2754554
,00.1321252,0-0.1624703,0-0.2754554
,00.1324476,0-0.1621146,0-0.2756843
,00.1324769,0-0.1620269,0-0.2758772
,00.1324769,0-0.1620269,0-0.2758772
,00.1324189,0-0.1620537,0-0.2758165
,00.1323581,0-0.1622456,0-0.27575
,00.1323581,0-0.1622456,0-0.27575
,00.1323043,0-0.1622687,0-0.2757072
,00.1322878,0-0.1622971,0-0.2756782
,00.1323512,0-0.1623704,0-0.2759
,00.1323512,0-0.1623704,0-0.2759
,00.1323573,0-0.1624248,0-0.2759076
,00.1323573,0-0.1624248,0-0.2759076
,00.1323573,0-0.1624248,0-0.2759076
,00.132394,0-0.1625248,0-0.275909
,00.1323475,0-0.1624571,0-0.2758881
,00.1323938,0-0.1624745,0-0.275943
,00.1324347,0-0.1624795,0-0.2759184
,00.1324347,0-0.1624795,0-0.2759184
,00.1324346,0-0.1625444,0-0.2759593
,00.132561,0-0.1623829,0-0.2760859
,00.1326331,0-0.161999,0-0.2761083
,00.132601,0-0.1618555,0-0.2758971
,00.132601,0-0.1618555,0-0.2758971
,00.1323648,0-0.1673121,0-0.2758913
,00.1325457,0-0.1633902,0-0.2758943
,00.1325457,0-0.1633902,0-0.2758943
,00.1331224,0-0.1618288,0-0.275917
,00.1326637,0-0.1687036,0-0.2758303
,00.1326637,0-0.1687036,0-0.2758303
,00.1322129,0-0.1640745,0-0.276399
,00.1319366,0-0.1632505,0-0.2761377
,00.1319366,0-0.1632505,0-0.2761377
,00.131826,0-0.1648328,0-0.2761924
,00.1320925,0-0.1624531,0-0.2760694
,00.1321702,0-0.1642613,0-0.2762911
,00.1324463,0-0.1626744,0-0.2757531
,00.1330775,0-0.163486,0-0.2770309
,00.1330775,0-0.163486,0-0.2770309
,00.1327605,0-0.1621009,0-0.2759526
,00.1324254,0-0.1643207,0-0.2756424
,00.1324254,0-0.1643207,0-0.2756424
,00.1323771,0-0.1624546,0-0.2748378
,00.1317152,0-0.1644329,0-0.2737992
,00.1317152,0-0.1644329,0-0.2737992
,00.1317142,0-0.162219,0-0.2736903
,00.1309958,0-0.1646414,0-0.2725857
,00.1309958,0-0.1646414,0-0.2725857
,00.1314581,0-0.1646726,0-0.2727528
,00.1314581,0-0.1646726,0-0.2727528
,00.1312136,0-0.1619786,0-0.27297
,00.1311299,0-0.1643244,0-0.2739753
,00.1311442,0-0.1618488,0-0.2733739
,00.1312186,0-0.1642776,0-0.274025
,00.1312186,0-0.1642776,0-0.274025
,00.1312143,0-0.1615997,0-0.2734358
,00.1312143,0-0.1615997,0-0.2734358
,00.1313397,0-0.1643176,0-0.2742155
,00.1311658,0-0.1608399,0-0.2738886
,00.1311315,0-0.1729359,0-0.2729053
,00.1311315,0-0.1729359,0-0.2729053
,00.1305635,0-0.1651678,0-0.2736731
,00.1305635,0-0.1651678,0-0.2736731
,00.1300021,0-0.1613588,0-0.2752263
,00.1300021,0-0.1613588,0-0.2752263
,00.1294966,0-0.1616877,0-0.2752329
,00.1294966,0-0.1616877,0-0.2752329
,00.1293613,0-0.1639927,0-0.2756515
,00.1293613,0-0.1639927,0-0.2756515
,00.1291922,0-0.1610785,0-0.2752579
,00.1291922,0-0.1610785,0-0.2752579
,00.1292613,0-0.1670698,0-0.2755234
,00.1283903,0-0.1612875,0-0.2753096
,00.1276286,0-0.1712309,0-0.2702902
,00.1269273,0-0.1632687,0-0.2705817
,00.1269273,0-0.1632687,0-0.2705817
,00.1266363,0-0.1627952,0-0.2696289
,00.1270276,0-0.1622811,0-0.2703137
,00.1266635,0-0.1739811,0-0.2706605
,00.1266635,0-0.1739811,0-0.2706605
,00.1268281,0-0.1626123,0-0.2705255
,00.1267306,0-0.1634088,0-0.2705711
,00.1267306,0-0.1634088,0-0.2705711
,00.1267367,0-0.1619037,0-0.2703829
,00.1266509,0-0.1740157,0-0.2703626
,00.1266509,0-0.1740157,0-0.2703626
,00.1264234,0-0.1642917,0-0.2704021
,00.1261143,0-0.1624682,0-0.2705276
,00.1261143,0-0.1624682,0-0.2705276
,00.1261837,0-0.1628278,0-0.2706584
,00.1261837,0-0.1628278,0-0.2706584
,00.126143,0-0.1628305,0-0.2709039
,00.1261934,0-0.162796,0-0.2710668
,00.1261191,0-0.1622398,0-0.2712956
,00.1261191,0-0.1622398,0-0.2712956
,00.1259454,0-0.1621523,0-0.2710875
,00.1259487,0-0.1620586,0-0.271299
,00.1259487,0-0.1620586,0-0.271299
,00.1258186,0-0.1620633,0-0.2711174
,00.1258236,0-0.1620243,0-0.271288
,00.1258236,0-0.1620243,0-0.271288
,00.1258533,0-0.1666618,0-0.271142
,00.1258533,0-0.1666618,0-0.271142
,00.1257469,0-0.1626089,0-0.2711283
,00.1260446,0-0.1664618,0-0.2710393
,00.1260446,0-0.1664618,0-0.2710393
,00.1256839,0-0.1628093,0-0.270873
,00.1255416,0-0.1621189,0-0.2704456
,00.1255831,0-0.161438,0-0.2705247
,00.1241868,0-0.1650431,0-0.2690101
,00.1242015,0-0.1625954,0-0.2688636
,00.1242015,0-0.1625954,0-0.2688636
,00.1240171,0-0.1621484,0-0.2686355
,00.1236903,0-0.1657613,0-0.2686018
,00.1236903,0-0.1657613,0-0.2686018
,00.123871,0-0.163719,0-0.268929
,00.1240003,0-0.1656702,0-0.268952
,00.1240003,0-0.1656702,0-0.268952
,00.1238696,0-0.163318,0-0.2688633
,00.1239367,0-0.1650659,0-0.2691005
,00.1239367,0-0.1650659,0-0.2691005
,00.1230986,0-0.1649901,0-0.2693202
,00.1231121,0-0.1632279,0-0.2695511
,00.1231121,0-0.1632279,0-0.2695511
,00.1230782,0-0.1648812,0-0.2694193
,00.1230782,0-0.1648812,0-0.2694193
,00.1231333,0-0.1629733,0-0.2696416
,00.1225174,0-0.1647256,0-0.2689402
,00.1220229,0-0.1649476,0-0.2684539
,00.1220229,0-0.1649476,0-0.2684539
,00.1230559,0-0.163036,0-0.2696646
,00.1205287,0-0.1647366,0-0.2672888
,00.1229417,0-0.1629143,0-0.2697272
,00.1242219,0-0.1648313,0-0.2665665
,00.1242219,0-0.1648313,0-0.2665665
,00.1242006,0-0.1643035,0-0.2663396
,00.1242006,0-0.1643035,0-0.2663396
,00.1240308,0-0.1643376,0-0.2663387
,00.1240308,0-0.1643376,0-0.2663387
,00.1239621,0-0.1642873,0-0.2663296
,00.1239621,0-0.1642873,0-0.2663296
,00.1231106,0-0.1640382,0-0.264906
,00.1231106,0-0.1640382,0-0.264906
,00.1248072,0-0.1587688,0-0.2650207
,00.1243619,0-0.1639974,0-0.2640287
,00.1243619,0-0.1639974,0-0.2640287
,00.1224919,0-0.1588246,0-0.2631489
,00.122762,0-0.1626079,0-0.2642085
,00.1234727,0-0.1601223,0-0.2631832
,00.1169388,0-0.163,0-0.260895
,00.1169388,0-0.163,0-0.260895
,00.1149549,0-0.1595284,0-0.2604026
,00.1149549,0-0.1595284,0-0.2604026
,00.1142585,0-0.1613261,0-0.2603981
,00.1134111,0-0.1590972,0-0.2618968
,00.10972,0-0.1665581,0-0.2590623
,00.10972,0-0.1665581,0-0.2590623
,00.10579,0-0.1643271,0-0.2583787
,00.10579,0-0.1643271,0-0.2583787
,00.1039708,0-0.1617661,0-0.2578914
,00.1039708,0-0.1617661,0-0.2578914
,00.1042477,0-0.162302,0-0.2561633
,00.1022581,0-0.1623363,0-0.2582614
,00.1042629,0-0.1625018,0-0.2562106
,00.1042629,0-0.1625018,0-0.2562106
,00.1040226,0-0.1625139,0-0.2566116
,00.1039069,0-0.1625203,0-0.2566807
,00.1039069,0-0.1625203,0-0.2566807
,00.1038262,0-0.1625549,0-0.2567017
,00.1038257,0-0.1625592,0-0.2566575
,00.1037003,0-0.1625933,0-0.2567393
,00.1038096,0-0.1626196,0-0.2566331
,00.1038096,0-0.1626196,0-0.2566331
,00.1037073,0-0.1627269,0-0.2567163
,00.10374,0-0.1627398,0-0.2567025
,00.10374,0-0.1627398,0-0.2567025
,00.1037929,0-0.1627377,0-0.2566854
,00.1036042,0-0.1627268,0-0.2568198
,00.1036262,0-0.1626676,0-0.2568118
,00.103391,0-0.1625687,0-0.2569183
,00.103391,0-0.1625687,0-0.2569183
,00.103446,0-0.1625146,0-0.2568633
,00.103446,0-0.1625146,0-0.2568633
,00.1028958,0-0.1625073,0-0.2569972
,00.1028,0-0.1622207,0-0.2569714
,00.1012081,0-0.1622635,0-0.2562169
,00.1011052,0-0.1586459,0-0.2563513
,00.1011052,0-0.1586459,0-0.2563513
,00.1011052,0-0.1586459,0-0.2563513
,00.1021811,0-0.1610692,0-0.2557991
,00.1021811,0-0.1610692,0-0.2557991
,00.1011864,0-0.160778,0-0.2560686
,00.1011864,0-0.160778,0-0.2560686
,00.1010915,0-0.1609294,0-0.2560266
,00.1010915,0-0.1609294,0-0.2560266
,00.1009433,0-0.1603373,0-0.2590167
,00.1009433,0-0.1603373,0-0.2590167
,00.09157437,0-0.1646961,0-0.25364
,00.09157437,0-0.1646961,0-0.25364
,00.09149494,0-0.1584695,0-0.2521195
,00.09093281,0-0.1657048,0-0.2531021
,00.09093281,0-0.1657048,0-0.2531021
,00.0807904,0-0.1661448,0-0.2473199
,00.0807904,0-0.1661448,0-0.2473199
,00.08093153,0-0.1592817,0-0.2449798
,00.07835136,0-0.1665612,0-0.2401108
,00.07835136,0-0.1665612,0-0.2401108
,00.07768606,0-0.1590553,0-0.240657
,00.07768606,0-0.1590553,0-0.240657
,00.07548272,0-0.1679673,0-0.2405754
,00.07548272,0-0.1679673,0-0.2405754
,00.06402765,0-0.1684587,0-0.2457224
,00.06402765,0-0.1684587,0-0.2457224
,00.06275418,0-0.1604697,0-0.245066
,00.06096463,0-0.1675202,0-0.2446874
,00.06096463,0-0.1675202,0-0.2446874
,00.05985238,0-0.161727,0-0.2445253
,00.06047028,0-0.1689958,0-0.2457053
,00.05942782,0-0.1620838,0-0.2445132
,00.05942782,0-0.1620838,0-0.2445132
,00.06151529,0-0.1599804,0-0.2462781
,00.05549325,0-0.1680971,0-0.2453292
,00.05549325,0-0.1680971,0-0.2453292
,00.05549325,0-0.1680971,0-0.2453292
,00.05583905,0-0.1657117,0-0.2452285
,00.05524224,0-0.1654374,0-0.2454672
,00.05524224,0-0.1654374,0-0.2454672
,00.05544193,0-0.16528,0-0.2455598
,00.05544193,0-0.16528,0-0.2455598
,00.05540158,0-0.1651855,0-0.2455561
,00.0553896,0-0.1652149,0-0.2454509
,00.0553896,0-0.1652149,0-0.2454509
,00.05526573,0-0.165053,0-0.2455401
,00.05500945,0-0.1650208,0-0.2454458
,00.05479662,0-0.1649141,0-0.2446357
,00.05476379,0-0.1649255,0-0.2446395
,00.05476379,0-0.1649255,0-0.2446395
,00.05465106,0-0.1646457,0-0.2446297
,00.05465106,0-0.1646457,0-0.2446297
,00.04442811,0-0.1696766,0-0.244276
,00.04408864,0-0.1628662,0-0.2452382
,00.04438709,0-0.1660514,0-0.2445299
,00.02120657,0-0.1707271,0-0.2434147
,00.02127278,0-0.16367,0-0.2436635
,00.02080027,0-0.1616918,0-0.2430746
,00.02005704,0-0.1633512,0-0.2429097
,00.02054274,0-0.1620921,0-0.2432361
,00.02027568,0-0.1707546,0-0.2424684
,00.02027568,0-0.1707546,0-0.2424684
,00.01945162,0-0.1657546,0-0.2430722
,00.01945162,0-0.1657546,0-0.2430722
,00.018474,0-0.1618036,0-0.2431321
,00.01754105,0-0.1667521,0-0.2435878
,00.01754105,0-0.1667521,0-0.2435878
,00.01754105,0-0.1667521,0-0.2435878
,00.01606207,0-0.1669829,0-0.2429292
,00.01606207,0-0.1669829,0-0.2429292
,00.01551115,0-0.1643377,0-0.2424609
,00.01214691,0-0.1720397,0-0.2419047
,00.01214691,0-0.1720397,0-0.2419047
,00.01179497,0-0.1639348,0-0.2419358
,00.0106855,0-0.1624323,0-0.2416128
,00.01065669,0-0.1686789,0-0.2405012
,00.009810413,0-0.1631421,0-0.2412152
,00.009810413,0-0.1631421,0-0.2412152
,00.008697221,0-0.1623814,0-0.2409158
,00.009040215,0-0.1685095,0-0.241987
,00.008333756,0-0.1631862,0-0.2422139
,00.008333756,0-0.1631862,0-0.2422139
,00.008333756,0-0.1631862,0-0.2422139
,00.008240883,0-0.1675729,0-0.2434012
,00.008240883,0-0.1675729,0-0.2434012
,00.007798118,0-0.1627174,0-0.2434402
,00.0008241331,0-0.1678236,0-0.2416853
,00.0008241331,0-0.1678236,0-0.2416853
,00.0008783946,0-0.1627706,0-0.2421467
,0-0.0004463245,0-0.1627957,0-0.2419563
,0-0.003710512,0-0.1629679,0-0.2430271
,0-0.003710512,0-0.1629679,0-0.2430271
,0-0.007190236,0-0.1692121,0-0.240717
,0-0.007190236,0-0.1692121,0-0.240717
,0-0.007204019,0-0.1632672,0-0.2411122
,0-0.007204019,0-0.1632672,0-0.2411122
,0-0.009244961,0-0.1693124,0-0.2404309
,0-0.009244961,0-0.1693124,0-0.2404309
,0-0.009488225,0-0.1631304,0-0.2404525
,0-0.009488225,0-0.1631304,0-0.2404525
,0-0.01057276,0-0.1631596,0-0.2403278
,0-0.01624001,0-0.1691177,0-0.2403887
,0-0.01661964,0-0.1633266,0-0.2408371
,0-0.01796289,0-0.1622102,0-0.2403913
,0-0.01796289,0-0.1622102,0-0.2403913
,0-0.01807245,0-0.1673447,0-0.2405752
,0-0.01864804,0-0.1628779,0-0.2408063
,0-0.01864804,0-0.1628779,0-0.2408063
,0-0.02396906,0-0.167392,0-0.2394533
,0-0.02385795,0-0.163051,0-0.2398452
,0-0.02385795,0-0.163051,0-0.2398452
,0-0.02477869,0-0.1629836,0-0.2396469
,0-0.02478095,0-0.1627287,0-0.2394971
,0-0.02478095,0-0.1627287,0-0.2394971
,0-0.02490149,0-0.1617938,0-0.2398165
,0-0.02490149,0-0.1617938,0-0.2398165
,0-0.02525374,0-0.1650623,0-0.2402326
,0-0.02435691,0-0.1623029,0-0.2402712
,0-0.02460455,0-0.1634372,0-0.2402398
,0-0.02460455,0-0.1634372,0-0.2402398
,0-0.02459427,0-0.1621954,0-0.2400357
,0-0.02449706,0-0.1618018,0-0.2403204
,0-0.02449706,0-0.1618018,0-0.2403204
,0-0.02416364,0-0.161182,0-0.237965
,0-0.0240196,0-0.1605305,0-0.2374649
,0-0.0240196,0-0.1605305,0-0.2374649
,0-0.02388938,0-0.1592246,0-0.2375637
,0-0.02388938,0-0.1592246,0-0.2375637
,0-0.02336677,0-0.1571119,0-0.2389976
,0-0.02285752,0-0.1557452,0-0.2393214
,0-0.02285752,0-0.1557452,0-0.2393214
,0-0.02128708,0-0.1508807,0-0.2409658
,0-0.02128708,0-0.1508807,0-0.2409658
,0-0.02089535,0-0.1474918,0-0.2422669
,0-0.02058222,0-0.1463829,0-0.2427043
,0-0.02058222,0-0.1463829,0-0.2427043
,0-0.02025532,0-0.1440658,0-0.2435743
,0-0.02025532,0-0.1440658,0-0.2435743
,0-0.01999608,0-0.1417904,0-0.244488
,0-0.01978172,0-0.1393331,0-0.2453878
,0-0.01954262,0-0.1384575,0-0.2457177
,0-0.01954262,0-0.1384575,0-0.2457177
,0-0.0190518,0-0.1362262,0-0.2467593
,0-0.0190518,0-0.1362262,0-0.2467593
,0-0.01875939,0-0.1339841,0-0.2479581
,0-0.01875939,0-0.1339841,0-0.2479581
,0-0.01874419,0-0.1326356,0-0.2486841
,0-0.01824639,0-0.1318362,0-0.2490849
,0-0.01846099,0-0.1311981,0-0.2493665
,0-0.01846099,0-0.1311981,0-0.2493665
,0-0.01847236,0-0.1307282,0-0.2495323
,0-0.01847388,0-0.1304134,0-0.2496063
,0-0.01847388,0-0.1304134,0-0.2496063
,0-0.01846209,0-0.1297675,0-0.2497137
,0-0.01846215,0-0.1292562,0-0.2499153
,0-0.01846215,0-0.1292562,0-0.2499153
,0-0.01816126,0-0.1283102,0-0.250329
,0-0.01839521,0-0.1279869,0-0.2504243
,0-0.01836435,0-0.1274704,0-0.2506671
,0-0.01836435,0-0.1274704,0-0.2506671
,0-0.01808965,0-0.1267454,0-0.2510398
,0-0.01820352,0-0.1262534,0-0.2511714
,0-0.01818873,0-0.1257852,0-0.2513467
,0-0.01860947,0-0.1249708,0-0.2515158
,0-0.01860947,0-0.1249708,0-0.2515158
,0-0.01906936,0-0.1243179,0-0.2516307
,0-0.01908372,0-0.1240906,0-0.2516649
,0-0.01908372,0-0.1240906,0-0.2516649
,0-0.01948317,0-0.1233426,0-0.2518001
,0-0.01964598,0-0.1225045,0-0.2520483
,0-0.01964598,0-0.1225045,0-0.2520483
,0-0.02022567,0-0.1216307,0-0.2521687
,0-0.020525,0-0.1212869,0-0.2522168
,0-0.020525,0-0.1212869,0-0.2522168
,0-0.02109954,0-0.1198173,0-0.2523702
,0-0.02109954,0-0.1198173,0-0.2523702
,0-0.02138072,0-0.1191017,0-0.2522967
,0-0.02138072,0-0.1191017,0-0.2522967
,0-0.02138072,0-0.1191017,0-0.2522967
,0-0.02207078,0-0.1184375,0-0.2518668
,0-0.02253814,0-0.1179579,0-0.251749
,0-0.02365628,0-0.1171132,0-0.2515916
,0-0.02365628,0-0.1171132,0-0.2515916
,0-0.02457707,0-0.1164521,0-0.2514548
,0-0.02571797,0-0.1149388,0-0.2516355
,0-0.02571797,0-0.1149388,0-0.2516355
,0-0.02785927,0-0.1134086,0-0.2517104
,0-0.02856686,0-0.112527,0-0.2518858
,0-0.02856686,0-0.112527,0-0.2518858
,0-0.03070776,0-0.1109921,0-0.2522189
,0-0.03151103,0-0.1102958,0-0.2524458
,0-0.03314358,0-0.1094918,0-0.2525549
,0-0.03385358,0-0.1094567,0-0.2524239
,0-0.03385358,0-0.1094567,0-0.2524239
,0-0.03567654,0-0.1085797,0-0.2524582
,0-0.03677214,0-0.1080491,0-0.2524778
,0-0.03801454,0-0.1076828,0-0.2524396
,0-0.03801454,0-0.1076828,0-0.2524396
,0-0.03801454,0-0.1076828,0-0.2524396
,0-0.04198095,0-0.1062508,0-0.2525229
,0-0.04198095,0-0.1062508,0-0.2525229
,0-0.04518199,0-0.1051591,0-0.2526826
,0-0.0465445,0-0.1045292,0-0.252854
,0-0.0465445,0-0.1045292,0-0.252854
,0-0.0496687,0-0.1032891,0-0.2533582
,0-0.05109353,0-0.1030251,0-0.253387
,0-0.05394098,0-0.102199,0-0.2536356
,0-0.05471148,0-0.1020369,0-0.2536794
,0-0.05623734,0-0.1015318,0-0.2539633
,0-0.05623734,0-0.1015318,0-0.2539633
,0-0.05623734,0-0.1015318,0-0.2539633
,0-0.05782793,0-0.1008983,0-0.2543716
,0-0.05937631,0-0.1008421,0-0.2545325
,0-0.0599459,0-0.1007006,0-0.2546273
,0-0.06113655,0-0.100653,0-0.25465
,0-0.06113655,0-0.100653,0-0.25465
,0-0.06113655,0-0.100653,0-0.25465
,0-0.06406423,0-0.0997437,0-0.2551812
,0-0.06406423,0-0.0997437,0-0.2551812
,0-0.06670259,0-0.09905532,0-0.2558469
,0-0.06670259,0-0.09905532,0-0.2558469
,0-0.06844515,0-0.09875933,0-0.2562923
,0-0.06906948,0-0.09848915,0-0.2565017
,0-0.06906948,0-0.09848915,0-0.2565017
,0-0.06906948,0-0.09848915,0-0.2565017
,0-0.07228152,0-0.0979456,0-0.2573818
,0-0.07228152,0-0.0979456,0-0.2573818
,0-0.07403324,0-0.09769171,0-0.2579893
,0-0.07477679,0-0.09748225,0-0.2582424
,0-0.07477679,0-0.09748225,0-0.2582424
,0-0.07670959,0-0.09705482,0-0.2587115
,0-0.0776943,0-0.09674835,0-0.2589725
,0-0.07881346,0-0.09617075,0-0.2594725
,0-0.07881346,0-0.09617075,0-0.2594725
,0-0.07975545,0-0.09559925,0-0.2599751
,0-0.08187614,0-0.09467611,0-0.2611735
,0-0.08354516,0-0.09428574,0-0.2618058
,0-0.08420309,0-0.09420812,0-0.2619324
,0-0.08420309,0-0.09420812,0-0.2619324
,0-0.08420309,0-0.09420812,0-0.2619324
,0-0.0873863,0-0.09384619,0-0.2628006
,0-0.0873863,0-0.09384619,0-0.2628006
,0-0.08910412,0-0.09362303,0-0.263465
,0-0.08978023,0-0.09362982,0-0.26377
,0-0.08978023,0-0.09362982,0-0.26377
,0-0.09123971,0-0.09324767,0-0.2647218
,0-0.09187885,0-0.09301576,0-0.2651071
,0-0.09279025,0-0.0931007,0-0.2654822
,0-0.09279025,0-0.0931007,0-0.2654822
,0-0.09406255,0-0.09291692,0-0.2662153
,0-0.09498367,0-0.09305578,0-0.2666422
,0-0.09548628,0-0.09314923,0-0.2669125
,0-0.09548628,0-0.09314923,0-0.2669125
,0-0.09665605,0-0.09330502,0-0.2675875
,0-0.09685932,0-0.09336016,0-0.2679621
,0-0.097349,0-0.09376334,0-0.2682822
,0-0.097349,0-0.09376334,0-0.2682822
,0-0.097349,0-0.09376334,0-0.2682822
,0-0.09812107,0-0.09421632,0-0.2695236
,0-0.09812107,0-0.09421632,0-0.2695236
,0-0.09966694,0-0.09435582,0-0.2702734
,0-0.1004212,0-0.09448209,0-0.27054
,0-0.1004212,0-0.09448209,0-0.27054
,0-0.1028202,0-0.09441088,0-0.2718453
,0-0.103779,0-0.09455775,0-0.2722962
,0-0.103779,0-0.09455775,0-0.2722962
,0-0.103779,0-0.09455775,0-0.2722962
,0-0.1046837,0-0.09480572,0-0.2728744
,0-0.1064877,0-0.09491064,0-0.2736677
,0-0.1064877,0-0.09491064,0-0.2736677
,0-0.1076843,0-0.09481248,0-0.2743303
,0-0.1076843,0-0.09481248,0-0.2743303
,0-0.1076843,0-0.09481248,0-0.2743303
,0-0.109566,0-0.09477673,0-0.2748787
,0-0.1114065,0-0.0943978,0-0.2757104
,0-0.1120821,0-0.0943534,0-0.2760814
,0-0.1129848,0-0.09425765,0-0.2767304
,0-0.1133781,0-0.09434302,0-0.2770516
,0-0.1133781,0-0.09434302,0-0.2770516
,0-0.1147133,0-0.09399919,0-0.2782998
,0-0.1151665,0-0.09391286,0-0.2787429
,0-0.1151665,0-0.09391286,0-0.2787429
,0-0.1164035,0-0.09378715,0-0.2799855
,0-0.1169228,0-0.09362009,0-0.2806237
,0-0.1179074,0-0.09366135,0-0.28134
,0-0.1179074,0-0.09366135,0-0.28134
,0-0.1189782,0-0.09341799,0-0.2820805
,0-0.1206702,0-0.09313448,0-0.2832161
,0-0.1206702,0-0.09313448,0-0.2832161
,0-0.1221515,0-0.09299467,0-0.284373
,0-0.1229176,0-0.09311292,0-0.2848831
,0-0.1229176,0-0.09311292,0-0.2848831
,0-0.1249659,0-0.09285341,0-0.286761
,0-0.1258282,0-0.09274869,0-0.2877111
,0-0.1258282,0-0.09274869,0-0.2877111
,0-0.126562,0-0.09262329,0-0.2883112
,0-0.126562,0-0.09262329,0-0.2883112
,0-0.1284461,0-0.09227264,0-0.2899166
,0-0.129227,0-0.09213151,0-0.2906325
,0-0.1304312,0-0.09177843,0-0.2916245
,0-0.1304312,0-0.09177843,0-0.2916245
,0-0.1314326,0-0.09141843,0-0.2925047
,0-0.1325428,0-0.09122491,0-0.2938691
,0-0.1325428,0-0.09122491,0-0.2938691
,0-0.1331364,0-0.09096245,0-0.2954509
,0-0.1334155,0-0.09099368,0-0.2962675
,0-0.1337638,0-0.0907587,0-0.2971822
,0-0.1346437,0-0.09076607,0-0.297999
,0-0.1346437,0-0.09076607,0-0.297999
,0-0.1346437,0-0.09076607,0-0.297999
,0-0.1355637,0-0.0909182,0-0.3002764
,0-0.1355637,0-0.0909182,0-0.3002764
,0-0.1364663,0-0.0909887,0-0.3015367
,0-0.1371336,0-0.09094591,0-0.3020019
,0-0.1371336,0-0.09094591,0-0.3020019
,0-0.1381014,0-0.09108195,0-0.3033453
,0-0.1385307,0-0.09102857,0-0.3040805
,0-0.1387769,0-0.09094086,0-0.3050997
,0-0.1387769,0-0.09094086,0-0.3050997
,0-0.1391809,0-0.09089109,0-0.3066528
,0-0.1397228,0-0.09098427,0-0.3080119
,0-0.1397228,0-0.09098427,0-0.3080119
,0-0.1396487,0-0.09108274,0-0.3093264
,0-0.1396487,0-0.09108274,0-0.3093264
,0-0.1396487,0-0.09108274,0-0.3093264
,0-0.1402078,0-0.09114724,0-0.3105923
